"*Product Code","Channel","Notes"
"RBCTFS01","portal","The MasterKraft Core Trainer (Landmine) can become one of the most dynamic tools in your arsenal. Compatible with most Olympic barbells and ideally suited for rotational training exercises.

Combine with an Olympic barbell and rig upright, the MasterKraft Core Trainer (Landmine) will help build core rotational stability and power through a greater range of motion. This versatile accessory enables a broad range of angled barbell training exercises including landmine presses, rows, cleans, deadlifts, and Russian twist. Develop explosive full body strength and mid-section strength with this underrated training tool.

- Easily attach to any MasterKraft rig or cell
- Smooth pivoting 7-gauge steel
- Adjustable in height from the floor to overhead
- Weight capacity 150kgs"
"SRSPATT01","portal","Upgrade your gym setup with our Rig Crossbeam Single Pipe, measuring 1080mm in length. This robust and versatile crossbeam is designed to enhance the functionality of your rig, allowing you to perform a wide range of exercises and attachments.

Constructed with durable materials, it can handle the rigors of intense workouts, providing a secure and stable platform for various fitness routines. Whether you're attaching suspension trainers, resistance bands, or other accessories, this crossbeam offers the support and flexibility you need to diversify your workouts. Easy to install and compatible with most rig configurations, the Rig Crossbeam Single Pipe is a valuable addition to your fitness equipment collection. Elevate your training and unlock new exercise possibilities with this sturdy and dependable crossbeam.

- Compatible with the MasterKraft rig universal upright
- Ideal for chin ups
- Creates a bridge between cells
- Length: 1080mm
- Round 32mm steel tube with 10mm thick steel end plates
- Texturised matte black powder coat finish"
"MRSPATT01","public","Upgrade your gym setup with our Rig Crossbeam Single Pipe, measuring 1080mm in length. This robust and versatile crossbeam is designed to enhance the functionality of your rig, allowing you to perform a wide range of exercises and attachments.

Constructed with durable materials, it can handle the rigors of intense workouts, providing a secure and stable platform for various fitness routines. Whether you're attaching suspension trainers, resistance bands, or other accessories, this crossbeam offers the support and flexibility you need to diversify your workouts. Easy to install and compatible with most rig configurations, the Rig Crossbeam Single Pipe is a valuable addition to your fitness equipment collection. Elevate your training and unlock new exercise possibilities with this sturdy and dependable crossbeam.

- Compatible with the MasterKraft rig universal upright
- Ideal for chin ups
- Creates a bridge between cells
- Length: 1080mm
- Round 32mm steel tube with 10mm thick steel end plates
- Texturised matte black powder coat finish"
"SRSPATT02","portal","Enhance the versatility of your rig with our Rig Crossbeam Single Pipe, measuring a generous 1520mm in length. Crafted with durability and functionality in mind, this crossbeam is designed to expand your workout options and accommodate various exercise attachments.

Built from high-quality materials, this crossbeam offers exceptional stability and support during your workouts, ensuring a safe and secure fitness experience. Whether you're attaching suspension trainers, resistance bands, or other accessories, this crossbeam provides the space and flexibility you need for diverse training routines.

Easy to install and compatible with most rig setups, the Rig Crossbeam Single Pipe (1520mm) is an invaluable addition to your home or commercial gym. Elevate your training and unlock new exercise possibilities with this robust and dependable crossbeam today.

- Compatible with the MasterKraft rig universal upright
- Ideal for chin ups
- Creates a bridge between cells
- Length: 1080mm
- Round 32mm steel tube with 10mm thick steel end plates
- Texturised matte black powder coat finish"
"MRSPATT02","public","Enhance the versatility of your rig with our Rig Crossbeam Single Pipe, measuring a generous 1520mm in length. Crafted with durability and functionality in mind, this crossbeam is designed to expand your workout options and accommodate various exercise attachments.

Built from high-quality materials, this crossbeam offers exceptional stability and support during your workouts, ensuring a safe and secure fitness experience. Whether you're attaching suspension trainers, resistance bands, or other accessories, this crossbeam provides the space and flexibility you need for diverse training routines.

Easy to install and compatible with most rig setups, the Rig Crossbeam Single Pipe (1520mm) is an invaluable addition to your home or commercial gym. Elevate your training and unlock new exercise possibilities with this robust and dependable crossbeam today.

- Compatible with the MasterKraft rig universal upright
- Ideal for chin ups
- Creates a bridge between cells
- Length: 1080mm
- Round 32mm steel tube with 10mm thick steel end plates
- Texturised matte black powder coat finish"
"MRSPATT04","public","Maximise your rig's functionality with our Rig Dip Bar Attachment. Crafted for durability and performance, this dip bar attachment is designed to withstand rigorous workouts and provide a stable platform for your dips and leg raises.

With its easy attachment system, you can quickly add or remove the dip bars from your rig, allowing you to customize your workout routine on the fly. The ergonomic design ensures a comfortable and secure grip during your exercises, while the sturdy construction guarantees long-lasting reliability. Whether you're targeting your chest, triceps, or core, the Rig Dip Bar Attachment is a valuable tool for bodyweight training. Elevate your fitness journey and achieve your goals with this essential attachment that expands your rig's exercise possibilities.

- Compatible with the MasterKraft rig universal upright
- Ideal for dips, knee raises
- High density poly ethylene protects from scratches
- No pins or removable parts
- Round steel handles are angled for varied grip widths
- Texturised matte black powder coat finish"
"RRSPATT04","portal","Maximise your rig's functionality with our Rig Dip Bar Attachment. Crafted for durability and performance, this dip bar attachment is designed to withstand rigorous workouts and provide a stable platform for your dips and leg raises.

With its easy attachment system, you can quickly add or remove the dip bars from your rig, allowing you to customize your workout routine on the fly. The ergonomic design ensures a comfortable and secure grip during your exercises, while the sturdy construction guarantees long-lasting reliability. Whether you're targeting your chest, triceps, or core, the Rig Dip Bar Attachment is a valuable tool for bodyweight training. Elevate your fitness journey and achieve your goals with this essential attachment that expands your rig's exercise possibilities.

- Compatible with the MasterKraft rig universal upright
- Ideal for dips, knee raises
- High density poly ethylene protects from scratches
- No pins or removable parts
- Round steel handles are angled for varied grip widths
- Texturised matte black powder coat finish"
"SRSPATT04","portal","Maximise your rig's functionality with our Rig Dip Bar Attachment. Crafted for durability and performance, this dip bar attachment is designed to withstand rigorous workouts and provide a stable platform for your dips and leg raises.

With its easy attachment system, you can quickly add or remove the dip bars from your rig, allowing you to customize your workout routine on the fly. The ergonomic design ensures a comfortable and secure grip during your exercises, while the sturdy construction guarantees long-lasting reliability. Whether you're targeting your chest, triceps, or core, the Rig Dip Bar Attachment is a valuable tool for bodyweight training. Elevate your fitness journey and achieve your goals with this essential attachment that expands your rig's exercise possibilities.

- Compatible with the MasterKraft rig universal upright
- Ideal for dips, knee raises
- High density poly ethylene protects from scratches
- No pins or removable parts
- Round steel handles are angled for varied grip widths
- Texturised matte black powder coat finish"
"MRSPATT05","public","Upgrade your rig with our Rig Premium J-Hooks, the ultimate accessory for safe and efficient weightlifting. Crafted with precision and durability in mind, these J-Hooks are designed to securely hold your barbell in place during squats, bench presses, and other compound exercises.

Constructed from heavy-duty steel, these J-Hooks are built to withstand the heaviest of weights while providing a smooth and silent lifting experience. The thick high density poly ethylene protects your barbell's knurling and ensures a snug fit, reducing the risk of damage. Easy to install and compatible with most rig configurations, our Rig Premium J-Hooks are a must-have for any serious weightlifter or powerlifter. Elevate your training, improve your safety, and achieve your lifting goals with these premium J-Hooks that offer both performance and peace of mind.

- Compatible with the MasterKraft rig universal upright
- Designed to catch your barbell easily
- High density poly ethylene protects from scratches
- No pins or removable parts
- Texturised matte black powder coat finish"
"RRSPATT05","portal","Upgrade your rig with our Rig Premium J-Hooks, the ultimate accessory for safe and efficient weightlifting. Crafted with precision and durability in mind, these J-Hooks are designed to securely hold your barbell in place during squats, bench presses, and other compound exercises.

Constructed from heavy-duty steel, these J-Hooks are built to withstand the heaviest of weights while providing a smooth and silent lifting experience. The thick high density poly ethylene protects your barbell's knurling and ensures a snug fit, reducing the risk of damage. Easy to install and compatible with most rig configurations, our Rig Premium J-Hooks are a must-have for any serious weightlifter or powerlifter. Elevate your training, improve your safety, and achieve your lifting goals with these premium J-Hooks that offer both performance and peace of mind.

- Compatible with the MasterKraft rig universal upright
- Designed to catch your barbell easily
- High density poly ethylene protects from scratches
- No pins or removable parts
- Texturised matte black powder coat finish"
"SRSPATT05","portal","Upgrade your rig with our Rig Premium J-Hooks, the ultimate accessory for safe and efficient weightlifting. Crafted with precision and durability in mind, these J-Hooks are designed to securely hold your barbell in place during squats, bench presses, and other compound exercises.

Constructed from heavy-duty steel, these J-Hooks are built to withstand the heaviest of weights while providing a smooth and silent lifting experience. The thick high density poly ethylene protects your barbell's knurling and ensures a snug fit, reducing the risk of damage. Easy to install and compatible with most rig configurations, our Rig Premium J-Hooks are a must-have for any serious weightlifter or powerlifter. Elevate your training, improve your safety, and achieve your lifting goals with these premium J-Hooks that offer both performance and peace of mind.

- Compatible with the MasterKraft rig universal upright
- Designed to catch your barbell easily
- High density poly ethylene protects from scratches
- No pins or removable parts
- Texturised matte black powder coat finish"
"MRWAATT01","public","Elevate your safety and confidence during heavy lifting sessions with our Rig Spotter Arms (Pair). These essential accessories for your rig provide a reliable safety net, ensuring you can push your limits without worry.

Crafted from heavy-duty steel, these spotter arms are built to withstand the toughest workouts and offer robust support during squats, bench presses, and other compound lifts. The thick  high density poly ethylene protects your barbell's knurling and minimizes the risk of equipment damage. Easy to install and compatible with most rig setups, our Rig Spotter Arms are versatile and dependable. Whether you're a powerlifter or a seasoned weightlifter, these spotter arms are a vital addition to your training arsenal. Train with confidence, prioritize safety, and reach your lifting goals with our Rig Spotter Arms (Pair) today.

- Compatible with the MasterKraft rig universal upright
- Designed to catch your barbell easily during heavy squats and presses
- High density poly ethylene protects your barbells from scratches
- No pins or removable parts
- Texturised matte black powder coat finish"
"SRWAATT01","portal","Elevate your safety and confidence during heavy lifting sessions with our Rig Spotter Arms (Pair). These essential accessories for your rig provide a reliable safety net, ensuring you can push your limits without worry.

Crafted from heavy-duty steel, these spotter arms are built to withstand the toughest workouts and offer robust support during squats, bench presses, and other compound lifts. The thick  high density poly ethylene protects your barbell's knurling and minimizes the risk of equipment damage. Easy to install and compatible with most rig setups, our Rig Spotter Arms are versatile and dependable. Whether you're a powerlifter or a seasoned weightlifter, these spotter arms are a vital addition to your training arsenal. Train with confidence, prioritize safety, and reach your lifting goals with our Rig Spotter Arms (Pair) today.

- Compatible with the MasterKraft rig universal upright
- Designed to catch your barbell easily during heavy squats and presses
- High density poly ethylene protects your barbells from scratches
- No pins or removable parts
- Texturised matte black powder coat finish"
"RRWAATT01","portal","Elevate your safety and confidence during heavy lifting sessions with our Rig Spotter Arms (Pair). These essential accessories for your rig provide a reliable safety net, ensuring you can push your limits without worry.

Crafted from heavy-duty steel, these spotter arms are built to withstand the toughest workouts and offer robust support during squats, bench presses, and other compound lifts. The thick  high density poly ethylene protects your barbell's knurling and minimizes the risk of equipment damage. Easy to install and compatible with most rig setups, our Rig Spotter Arms are versatile and dependable. Whether you're a powerlifter or a seasoned weightlifter, these spotter arms are a vital addition to your training arsenal. Train with confidence, prioritize safety, and reach your lifting goals with our Rig Spotter Arms (Pair) today.

- Compatible with the MasterKraft rig universal upright
- Designed to catch your barbell easily during heavy squats and presses
- High density poly ethylene protects your barbells from scratches
- No pins or removable parts
- Texturised matte black powder coat finish"
"SRSPATT03","portal","Introducing our Rig Universal Upright, a versatile and essential product to create cells. Crafted with durability and functionality in mind, this upright is designed to support various workout attachments and accessories, allowing you to customize your fitness routine.

Constructed from heavy-duty steel, it offers exceptional stability and strength with the addition of any number of attachments to withstand rigorous workouts and heavy loads. Its adaptable design makes it compatible with a wide range of rig configurations, providing flexibility to your training space.

Whether you're attaching pull-up bars, dip stations, or other workout essentials, the Rig Universal Upright ensures a secure and stable foundation for your exercises. Elevate your training and unlock new possibilities with this reliable and versatile gym accessory that caters to all your fitness needs.

- Compatible with all MasterKraft rig attachments
- Customise your rig/cell as required by selecting rig uprights, crossbeams and attachments
- 4 directional hole uprights
- Length: 2.4m, heavy gauge 65 x 65 x 4mm steel
- Texturised matte black powder coat finish"
"MRSPATT03","public","Introducing our Rig Universal Upright, a versatile and essential product to create cells. Crafted with durability and functionality in mind, this upright is designed to support various workout attachments and accessories, allowing you to customize your fitness routine.

Constructed from heavy-duty steel, it offers exceptional stability and strength with the addition of any number of attachments to withstand rigorous workouts and heavy loads. Its adaptable design makes it compatible with a wide range of rig configurations, providing flexibility to your training space.

Whether you're attaching pull-up bars, dip stations, or other workout essentials, the Rig Universal Upright ensures a secure and stable foundation for your exercises. Elevate your training and unlock new possibilities with this reliable and versatile gym accessory that caters to all your fitness needs.

- Compatible with all MasterKraft rig attachments
- Customise your rig/cell as required by selecting rig uprights, crossbeams and attachments
- 4 directional hole uprights
- Length: 2.4m, heavy gauge 65 x 65 x 4mm steel
- Texturised matte black powder coat finish"
"RRSPATT03","portal","Introducing our Rig Universal Upright, a versatile and essential product to create cells. Crafted with durability and functionality in mind, this upright is designed to support various workout attachments and accessories, allowing you to customize your fitness routine.

Constructed from heavy-duty steel, it offers exceptional stability and strength with the addition of any number of attachments to withstand rigorous workouts and heavy loads. Its adaptable design makes it compatible with a wide range of rig configurations, providing flexibility to your training space.



Whether you're attaching pull-up bars, dip stations, or other workout essentials, the Rig Universal Upright ensures a secure and stable foundation for your exercises. Elevate your training and unlock new possibilities with this reliable and versatile gym accessory that caters to all your fitness needs.

- Compatible with all MasterKraft rig attachments
- Customise your rig/cell as required by selecting rig uprights, crossbeams and attachments
- 4 directional hole uprights
- Length: 2.4m, heavy gauge 65 x 65 x 4mm steel
- Texturised matte black powder coat finish"
"SRSPATT06","portal","Take your wall ball workouts to the next level with our Rig Wall Ball Target. Crafted for accuracy and durability, this target is designed to help you refine your throws and improve your overall fitness performance.

Made from high-quality materials, this wall ball target is built to withstand the impact of repetitive throws, ensuring long-lasting use. Its precise design allows you to target specific areas for improved accuracy during your wall ball exercises. Easy to install and compatible with most rig setups, the Rig Wall Ball Target is a valuable addition to your rig/cell. Elevate your training and enhance your throwing skills with this essential accessory that adds a new dimension to your wall ball workouts.

- Compatible with the MasterKraft rig universal upright
- Improve your wall ball accuracy
- Texturised matte black powder coat finish"
"MRSPATT06","public","Take your wall ball workouts to the next level with our Rig Wall Ball Target. Crafted for accuracy and durability, this target is designed to help you refine your throws and improve your overall fitness performance.

Made from high-quality materials, this wall ball target is built to withstand the impact of repetitive throws, ensuring long-lasting use. Its precise design allows you to target specific areas for improved accuracy during your wall ball exercises. Easy to install and compatible with most rig setups, the Rig Wall Ball Target is a valuable addition to your rig/cell. Elevate your training and enhance your throwing skills with this essential accessory that adds a new dimension to your wall ball workouts.

- Compatible with the MasterKraft rig universal upright
- Improve your wall ball accuracy
- Texturised matte black powder coat finish"
"RRSPATT06","portal","Take your wall ball workouts to the next level with our Rig Wall Ball Target. Crafted for accuracy and durability, this target is designed to help you refine your throws and improve your overall fitness performance.

Made from high-quality materials, this wall ball target is built to withstand the impact of repetitive throws, ensuring long-lasting use. Its precise design allows you to target specific areas for improved accuracy during your wall ball exercises. Easy to install and compatible with most rig setups, the Rig Wall Ball Target is a valuable addition to your rig/cell. Elevate your training and enhance your throwing skills with this essential accessory that adds a new dimension to your wall ball workouts.

- Compatible with the MasterKraft rig universal upright
- Improve your wall ball accuracy
- Texturised matte black powder coat finish"
"MEWMACC02","public","Maximise your workout space with our Wall-Mounted Rope & Band Rack. This versatile and space-saving rack is designed to keep your exercise ropes, resistance bands, and accessories neatly organised and easily accessible.

12 storage pegs for bands and ropes to hang vertically. A great way to keep these items off the floor and untangled. Rack is easy to attached to your wall utilising two pre-drilled holes in back plate. Prongs are 20mm wide and 125mm long. Material: Steel."
"AEWMACC02","public","Maximise your workout space with our Wall-Mounted Rope & Band Rack. This versatile and space-saving rack is designed to keep your exercise ropes, resistance bands, and accessories neatly organised and easily accessible.

12 storage pegs for bands and ropes to hang vertically. A great way to keep these items off the floor and untangled. Rack is easy to attached to your wall utilising two pre-drilled holes in back plate. Prongs are 20mm wide and 125mm long. Material: Steel."
"SEWMACC02","portal","Maximise your workout space with our Wall-Mounted Rope & Band Rack. This versatile and space-saving rack is designed to keep your exercise ropes, resistance bands, and accessories neatly organised and easily accessible.

12 storage pegs for bands and ropes to hang vertically. A great way to keep these items off the floor and untangled. Rack is easy to attached to your wall utilising two pre-drilled holes in back plate. Prongs are 20mm wide and 125mm long. Material: Steel."
"MEWMACC01","public","Maximise your workout space with our Wall-Mounted Rope & Band Rack. This versatile and space-saving rack is designed to keep your exercise ropes, resistance bands, and accessories neatly organised and easily accessible.

8 storage pegs for bands and ropes to hang vertically. A great way to keep these items off the floor and untangled. Rack is easy to attached to your wall utilising two pre-drilled holes in back plate. Prongs are 20mm wide and 125mm long. Material: Steel."
"SEWMACC01","portal","Maximise your workout space with our Wall-Mounted Rope & Band Rack. This versatile and space-saving rack is designed to keep your exercise ropes, resistance bands, and accessories neatly organised and easily accessible.

8 storage pegs for bands and ropes to hang vertically. A great way to keep these items off the floor and untangled. Rack is easy to attached to your wall utilising two pre-drilled holes in back plate. Prongs are 20mm wide and 125mm long. Material: Steel."
"MBSALD01","public","No longer do you need to worry about constantly needing to reset your speed ladder... the solution is the Masterkraft Rubber Rollout Speed Ladder.

Conventional speed and agility ladders need to be fixed up after every few run throughs as your feet get caught on the rungs and throw it out of alignment. The rollout speed ladder from Masterkraft is a 'set and forget' model that you don't need to constantly adjust. Simply roll it out wherever you want to train and you're ready to go with a 5m speed ladder that sits flat on the ground without the risk of catching your feet. This premium speed and agility product is ideal for sporting clubs, gyms and individuals alike.

- Easy roll out design
- Lays flat
- Printed squares
- Material: Rubber
- Dimensions: 500cm (L) x 41cm (W)
- Thickness: 4mm"
"SBSALD01","portal","No longer do you need to worry about constantly needing to reset your speed ladder... the solution is the Masterkraft Rubber Rollout Speed Ladder.

Conventional speed and agility ladders need to be fixed up after every few run throughs as your feet get caught on the rungs and throw it out of alignment. The rollout speed ladder from Masterkraft is a 'set and forget' model that you don't need to constantly adjust. Simply roll it out wherever you want to train and you're ready to go with a 5m speed ladder that sits flat on the ground without the risk of catching your feet. This premium speed and agility product is ideal for sporting clubs, gyms and individuals alike.

- Easy roll out design
- Lays flat
- Printed squares
- Material: Rubber
- Dimensions: 500cm (L) x 41cm (W)
- Thickness: 4mm"
"MSCSSE01","public","Introducing our Selectorized Shoulder Press Machine, the ultimate fitness companion for sculpting strong and toned shoulders.

This innovative equipment offers adjustable weight resistance, ergonomic design, and smooth movement, ensuring a comfortable and effective workout. Designed with precision and comfort in mind, the user-friendly selectorised system allows you to easily adjust the weight and customise your workout, making it the perfect addition to any gym or home fitness space.

- The MasterKraft Elite Strength Line represents the absolute best quality full commercial rated strength pieces available on the market today
- Expert biomechanics ensure controlled, natural movement, providing an enjoyable experience for all users
- Articulating seats adjust at an angle to ensure optimum positioning and effectiveness for exercisers of all sizes
- Sleek design and quality materials combine for impressive aesthetics.
- Adjustment dials and knobs have a large diameter and are colour coded for easy use and recognition. Seats can also be adjusted with one-hand operation
- 220lb weights stack with 25mm machined cast weight plates"
"MCSTAR02","public","Elevate your skiing and cardio workouts with the Ski Trainer Elite, a dynamic exercise machine designed for superior performance. Offering a unique blend of air and magnetic resistance, this trainer provides 10 levels of air resistance along with 8 additional levels of magnetic resistance, ensuring a challenging and versatile workout.

The user-friendly battery-powered display allows you to effortlessly track and monitor various performance metrics, while the large HIIT console with Smart Connect technology keeps you engaged and connected during your workouts.

Built on a heavy 46.2 kg frame, this machine is both sturdy and durable, capable of withstanding your most intense training sessions. Stay connected and monitor your heart rate with ease, thanks to Bluetooth and Ant+ compatibility with chest belts.

The Ski Trainer Elite also features contoured, anti-slip handles with quick-release functionality for a comfortable and secure grip. Experience the future of skiing and cardio fitness with the Ski Trainer Elite, a game-changing addition to your home gym.

- Large HIIT console with Smart Connect technology
- Air resistance - 10 levels plus an additional 8 levels of magnetic resistance
- User friendly battery powered display tracks and displays various performance metrics
- Heavy 46.2 kg machine weight
- Connectivity: Bluetooth & Ant+
- Compatible with 5kHz chest belts, bluetooth chest belts, ANT+ chest belts"
"MCSTACC01","public","Maximise the versatility and convenience of your Ski Trainer with the Ski Trainer Floor Stand. This essential accessory allows you to set up your Ski Trainer anywhere in your home gym or workout space without the need for wall mounting.

The sturdy floor stand provides stability and security during your ski training sessions, making it an ideal solution for those without wall space or for those who prefer a freestanding setup.

Constructed with durability in mind, this floor stand ensures that your Ski Trainer stays securely in place, so you can focus on improving your skiing skills and cardiovascular fitness. Whether you're a beginner or a seasoned skier, the Ski Trainer Floor Stand is a must-have accessory to enhance your training experience and achieve your fitness goals.

- Anti-skid deck
- Caster wheels for mobility
- Compatible with our Ski Trainer Elite and Ski Trainer Pro"
"MCSTAR01","public","The Ski Trainer Pro is designed to simulate the motion of cross-country skiing, providing a full-body workout that engages the arms, core, and legs.

The Ski Trainer Pro simulates the double-pole technique used in cross-country skiing. Users stand on the floor, holding handles that resemble ski poles, and use a pulling motion to simulate the skiing movement.

The air resistance on the Ski Trainer can be adjusted from 1-10 levels to suit the user's fitness level and preferences. Users can increase or decrease the resistance to make the workout more challenging or easier. The Ski Trainer comes with a user-friendly display that provides real-time feedback on performance metrics such as distance, time, pace, calories burned, and power output. This allows users to track their progress and set goals. The Ski Trainer provides a comprehensive workout engaging the muscles in the arms, core, and legs, allowing for a variety of workouts, including interval training, endurance workouts, and HIIT (High-Intensity Interval Training). It's a great cardiovascular exercise that also helps improve strength and endurance.

- Air resistance - 10 levels
- User friendly battery powered display tracks and displays various performance metrics
- Programmable HIIT workouts
- Heavy 46.2 kg machine weight
- Connectivity: Bluetooth & Ant+ optional
- Compatible with 5kHz chest belts"
"MCSTACC02","public","Elevate your home workout experience with the Ski Trainer Wall Mount Bracket, an essential accessory for optimising your ski training setup. Crafted for durability and ease of installation, this sturdy wall mount bracket provides a secure and space-saving solution for your Ski Trainer.

By mounting your Ski Trainer to the wall, you can ensure stability and safety during your ski training sessions while freeing up valuable floor space in your home gym. This bracket is designed to accommodate the unique demands of ski training, making it an ideal addition for skiers of all skill levels.

Enhance your skiing skills and cardiovascular fitness with the Ski Trainer Wall Mount Bracket, a must-have accessory to create an efficient and effective workout space in the comfort of your own home.

- Compact and sturdy
- Compatible with our Ski Trainer Elite and Ski Trainer Pro"
"MMLBACC01","public","Elevate your home or gym workouts with our Slant Board, a versatile exercise equipment piece ideal for stretching, strength training, mobility, rehabilitation and improving flexibility. Crafted for durability and stability, the super strong plywood board provides a 20 degree incline angle.

Its non-slip surface ensures safety during use, and the compact design makes storage a breeze. Whether you're rehabilitating, toning, or strengthening, our Slant Board is perfect for all fitness levels and versatile enough for a wide range of exercises including calf raises, Jefferson curls, raised heel squats, and ankle stretching. Elevate your fitness game and invest in the Slant Board for a convenient and effective addition to your home or commercial gym.

- Compact, wide design
- Durable non-slip surface
- 4 angled supports underneath for added strength
- 20 degree angle ideal for building strength and improving mobility"
"SMLBACC01","portal","Elevate your home or gym workouts with our Slant Board, a versatile exercise equipment piece ideal for stretching, strength training, mobility, rehabilitation and improving flexibility. Crafted for durability and stability, the super strong plywood board provides a 20 degree incline angle.

Its non-slip surface ensures safety during use, and the compact design makes storage a breeze. Whether you're rehabilitating, toning, or strengthening, our Slant Board is perfect for all fitness levels and versatile enough for a wide range of exercises including calf raises, Jefferson curls, raised heel squats, and ankle stretching. Elevate your fitness game and invest in the Slant Board for a convenient and effective addition to your home or commercial gym.

- Compact, wide design
- Durable non-slip surface
- 4 angled supports underneath for added strength
- 20 degree angle ideal for building strength and improving mobility"
"MBSARO01","public","Elevate your cardio workouts with the Speed Rope (Elite), the ultimate tool for improving agility, speed, and endurance.

The Premium Wire Speed Rope is the fastest mover in the Masterkraft skipping rope range with quick action handles and a 10ft adjustable wire rope. With its lightweight design and precision ball bearings, this rope offers lightning-fast rotations and smooth, effortless jumps. The adjustable length ensures a perfect fit for all fitness levels. Warm up pre-workout, improve your footwork and burn calories fast. Get ready to step up your skipping game and achieve maximum results."
"SBSARO01","portal","Elevate your cardio workouts with the Speed Rope (Elite), the ultimate tool for improving agility, speed, and endurance.

The Premium Wire Speed Rope is the fastest mover in the Masterkraft skipping rope range with quick action handles and a 10ft adjustable wire rope. With its lightweight design and precision ball bearings, this rope offers lightning-fast rotations and smooth, effortless jumps. The adjustable length ensures a perfect fit for all fitness levels. Warm up pre-workout, improve your footwork and burn calories fast. Get ready to step up your skipping game and achieve maximum results."
"RWWLRR01","portal","Composed of solid rubber, the Squat Wedge Block is a reliable tool for enhancing your weight training. Its 16-degree incline provides excellent support for your joints and aids in proper balance, making it perfect for maximising muscle development.

• Strong rubber construction
• Elevates heels to an inclined position during squats
• Eases pressure on back and heels whilst adding emphasis to quad development
• Helps balance and concentration to improve squat technique
• Ideal for those with limited flexibility/range of motion difficulty
• Also suitable to assist in calf raises and other heel lift workouts
• Carry handle on end makes carrying and storage easier
• 16° incline
• Textured surface for additional grip."
"MBSADO02","public","These exercise station markers help individuals organize their workout routines and move through various exercises efficiently.

Follow a structured workout routine and efficiently navigate through different exercises, ensuring a well-rounded and effective workout. This pack of five numbered exercise station markers will assist your group and stream line transitions from one exercise station to the next creating a more dynamic session for the training group."
"SBSADO02","portal","These exercise station markers help individuals organize their workout routines and move through various exercises efficiently.

Follow a structured workout routine and efficiently navigate through different exercises, ensuring a well-rounded and effective workout. This pack of five numbered exercise station markers will assist your group and stream line transitions from one exercise station to the next creating a more dynamic session for the training group."
"ABSUTR01","public","Unleash the power of bodyweight training with our Suspension Trainer. Suspension training is a brilliant alternative to conventional weight training. By using body weight alone you can train all muscle groups without the need to carry multiple dumbbells, plates and barbells.

Designed for the high-use demands of health clubs and fitness studios. 1 1/2'' industrial-grade nylon webbing. Sewn with heavy-gauge nylon thread, double-stitched for strength and durability. Adjustable non-slip CAM buckles. Commercial grade grips and integrated foot cradles with neoprene padding for comfort and traction. Sturdy carabiner with locking tooth to ensure safe training for the most advanced user. Adjustable from 160-270cm to accommodate users of all sizes and abilities. This versatile and portable training system allows you to engage multiple muscle groups while improving strength, stability, and flexibility. With adjustable straps and easy setup, you can take your workouts anywhere. Elevate your fitness journey and experience the benefits of suspended training."
"MBSUTR01","public","Unleash the power of bodyweight training with our Suspension Trainer. Suspension training is a brilliant alternative to conventional weight training. By using body weight alone you can train all muscle groups without the need to carry multiple dumbbells, plates and barbells.

Designed for the high-use demands of health clubs and fitness studios. 1 1/2'' industrial-grade nylon webbing. Sewn with heavy-gauge nylon thread, double-stitched for strength and durability. Adjustable non-slip CAM buckles. Commercial grade grips and integrated foot cradles with neoprene padding for comfort and traction. Sturdy carabiner with locking tooth to ensure safe training for the most advanced user. Adjustable from 160-270cm to accommodate users of all sizes and abilities. This versatile and portable training system allows you to engage multiple muscle groups while improving strength, stability, and flexibility. With adjustable straps and easy setup, you can take your workouts anywhere. Elevate your fitness journey and experience the benefits of suspended training."
"SBSUTR01","portal","Unleash the power of bodyweight training with our Suspension Trainer. Suspension training is a brilliant alternative to conventional weight training. By using body weight alone you can train all muscle groups without the need to carry multiple dumbbells, plates and barbells.

Designed for the high-use demands of health clubs and fitness studios. 1 1/2'' industrial-grade nylon webbing. Sewn with heavy-gauge nylon thread, double-stitched for strength and durability. Adjustable non-slip CAM buckles. Commercial grade grips and integrated foot cradles with neoprene padding for comfort and traction. Sturdy carabiner with locking tooth to ensure safe training for the most advanced user. Adjustable from 160-270cm to accommodate users of all sizes and abilities. This versatile and portable training system allows you to engage multiple muscle groups while improving strength, stability, and flexibility. With adjustable straps and easy setup, you can take your workouts anywhere. Elevate your fitness journey and experience the benefits of suspended training."
"MSBMPL01","public","Engineered for maximum performance, this incline T-bar row machine allows you to target and develop your back muscles with precision.

Our T-Bar Row Machine (Incline), the ultimate addition to your strength training routine. With adjustable footrests and padded support, it ensures proper form and comfort. Elevate your strength workouts with this durable and versatile fitness equipment.

- The MasterKraft Pro Strength Line represents the absolute best value full commercial rated strength pieces available on the market today
- Expert biomechanics ensure controlled, natural movement, providing an enjoyable experience for all users
- Articulating seats adjust at an angle to ensure optimum positioning and effectiveness for exercisers of all sizes
- Sleek design and quality materials combine for impressive aesthetics.
- Adjustment dials and knobs have a large diameter and are colour coded for easy use and recognition. Seats can also be adjusted with one-hand operation"
